ID	Label	Parent	Definition	Synonym	Xref_DOID	Xref_MESH	Xref_UMLS	Subset	Source_PMIDs	N_Sources	Xref_CHEBI	Xref_GO	Xref_MONDO	Normalized_Label
ARDS_POI:02074	COVID-19			SARS-CoV-2-induced respiratory failure	DOID:0080600	D000086382	C5203670	POI_mechanism	35715504	1				
ARDS_POI:02075	Protective Ventilation	ARDS_POI:01066	Intraoperative ventilation strategy targeting PEEP ≥5 cmH2O, tidal volume <10 mL/kg PBW, and plateau pressure <30 cmH2O.	Intraoperative protective ventilation		D011656	C0032943	POI_intervention	26174419	1				
ARDS_POI:02076	Intraoperative lung protective ventilation			Intraoperative protective ventilation		D056152	C1456820	POI_intervention	26174419	1				
ARDS_POI:02077	Postoperative Respiratory Complications			Reduced postoperative respiratory complications		D011656	C0032943	POI_outcome	26174419	1				
ARDS_POI:02078	Noncardiac Surgery			Non-cardiac surgery		D013504	C0038895	POI_context	26174419	1				
ARDS_POI:02079	Endotracheal intubation					D007308	C0021117	POI_context	26174419	1				
ARDS_POI:02080	Physical Therapy, Intensive	ARDS_POI:02084	Intensive physical therapy program for up to 4 weeks in patients with acute respiratory failure requiring mechanical ventilation.	Intensive PT program		D012128	C0035222	POI_intervention	26651376	1				
ARDS_POI:02081	physical function			No difference in physical function at 1, 3, 6 months		D010809	C0031843	POI_outcome	26651376	1				
ARDS_POI:02082	Physical Therapy Intervention			Early PT intervention		D026741	C0949624	POI_intervention	26651376	1				
ARDS_POI:02083	Muscle weakness prevention			Neuromuscular weakness prevention		D009135	C0026826	POI_mechanism	26651376	1		GO:0051145		
ARDS_POI:02084	Acute Respiratory Failure	GO:0008150		Acute Respiratory Failure Rehabilitation	DOID:11162	D012131	C0035229	POI_mechanism	26651376	1				
ARDS_POI:02085	Body Mass Index		Higher body mass index	increased body mass index	DOID:11394	D012128	C0035222	POI_population	16521268	1				
ARDS_POI:02086	Body Mass Index			Increased body mass index		D001845	C0006270	POI_population	16521268	1				
ARDS_POI:02087	Body Mass Index			Decreased body mass index		D001845	C0006270	POI_population	16521268	1				
ARDS_POI:02088	Acute lung injury			Mechanically ventilated acute lung injury	DOID:11394	D012128	C0035222	POI_context	16521268	1				
ARDS_POI:02089	High-flow nasal cannula oxygen therapy		Combination of high-flow nasal oxygen with noninvasive ventilation applied immediately after extubation in high-risk patients.	High-flow nasal oxygen with noninvasive ventilation		D011656	C0032943	POI_intervention	31577036	1				
ARDS_POI:02090	High-flow nasal cannula oxygen therapy			High-flow nasal oxygen with noninvasive ventilation		D000066829	C4042833	POI_intervention	31577036	1				
ARDS_POI:02091	Endotracheal intubation			Reduced reintubation at 7 days		D011656	C0032943	POI_outcome	31577036	1				
ARDS_POI:02092	Extubation Failure			High risk of extubation failure		D060666	C0151833	POI_context	31577036	1				
ARDS_POI:02093	N-acetylcysteine		Intravenous administration of N-acetylcysteine at 40 mg/kg/day for 3 days to enhance recovery from acute lung injury.	Intravenous N-acetylcysteine (NAC)		D000109	C0001089	POI_intervention	8275731	1	CHEBI:29017			
ARDS_POI:02094	N-acetylcysteine			Intravenous N-acetylcysteine		D000109	C0001089	POI_intervention	8275731	1	CHEBI:12035			
ARDS_POI:02095	Acute respiratory distress syndrome			Reduced ARDS incidence	DOID:11394	D012128	C0035222	POI_outcome	20693377|8275731	2				
ARDS_POI:02096	Weaning from mechanical ventilation			Reduced ventilatory support		D014548	C0042571	POI_outcome	8275731	1				
ARDS_POI:02097	Fraction of Inspired Oxygen			Reduced FiO2 requirements		D005456	C0015914	POI_outcome	8275731	1				
ARDS_POI:02098	Lung injury improvement			Lung injury score improvement		D011656	C0032943	POI_outcome	8275731	1				
ARDS_POI:02099	Mortality			High 1-year mortality		D008297	C0026269	POI_outcome	26003390	1				
ARDS_POI:02100	Hospital Discharge			Poor hospital discharge outcomes		D006365	C0020538	POI_outcome	26003390	1				
ARDS_POI:02101	Clinical Outcome			Worse outcomes in USA		D000071116	C0087113	POI_context	26003390	1				
ARDS_POI:02102	Incidence of acute lung injury			ALI	DOID:11394	D012128	C0035222	POI_epidemiology	12794394	1				
ARDS_POI:02103	United States					http://purl.bioontology.org/ontology/MESH/D014481		POI_context	12794394	1				
ARDS_POI:02104	Corticosteroid therapy		Systemic corticosteroids given as an adjunct to standard care for community-acquired pneumonia.	Adjunctive corticosteroid therapy	D011298	D011298	C0034065	POI_intervention	26258555	1	CHEBI:50858			
ARDS_POI:02105	Mechanical ventilation			Reduced need for mechanical ventilation		D008733	C0024874	POI_outcome	11990914|26258555	2				
ARDS_POI:02106	Acute respiratory distress syndrome			Reduced ARDS	DOID:11394	D012128	C0035222	POI_outcome	26258555	1				
ARDS_POI:02107	Time to Clinical Stability			Reduced time to clinical stability		D061345	C3661409	POI_outcome	26258555	1				
ARDS_POI:02108	Length of Stay			Reduced duration of hospitalization		D006801	C0020145	POI_outcome	26258555	1				
ARDS_POI:02109	Hyperglycemia			Increased hyperglycemia requiring treatment	DOID:4214	D006943	C0020456	POI_outcome	26258555	1				
ARDS_POI:02110	Endotracheal intubation			Reduced endotracheal intubation rate		D007231	C0021270	POI_outcome	10712326	1				
ARDS_POI:02111	Acute respiratory distress syndrome	ARDS_POI:01049	ARDS developing in patients with high functional status and minimal comorbidities at baseline.	ARDS in previously healthy patients	DOID:11394	D012128	C0035222	POI_population	11371406	1				
ARDS_POI:02112	Acute respiratory distress syndrome			ARDS in previously healthy patients	DOID:11394	D012128	C0035222	POI_population	11371406	1				
ARDS_POI:02113	Quality-Adjusted Life Years			Poor quality-adjusted survival at 12 months		D019803	C0034530	POI_outcome	11371406	1				
ARDS_POI:02114	Tidal volume ventilation	ARDS_POI:01066	Mechanical ventilation strategy using volume-control mode, PEEP adjusted to lower inflection point, and tidal volume of 10 ml/kg to prevent lung overdistension.	Titration of tidal volume and induced hypercapnia	DOID:11394	D012128	C0035222	POI_intervention	7599810	1				
ARDS_POI:02115	Upper inflection point identification							POI_mechanism	7599810	1				
ARDS_POI:02116	Alveolar overdistension			Lung overdistension detection		D008171		POI_mechanism	7599810	1		GO:0097553		
ARDS_POI:02117	PEEP titration			PEEP titration to lower inflection point		D010863	C0034084	POI_intervention	7599810	1				
ARDS_POI:02118	Alveolar overdistension			Overdistension prevention		D008171		POI_outcome	7599810	1		GO:0097553		
ARDS_POI:02119	Assessment for patient-ventilator trigger asynchrony		Observation and monitoring of patient-ventilator interactions to identify and attempt to mitigate trigger asynchrony in ventilator-dependent patients.	TA assessment		D055370	C1959922	POI_intervention	9404759	1				
ARDS_POI:02120	patient-ventilator asynchrony			Patient-ventilator trigger asynchrony		D000769	C0949413	POI_intervention	9404759	1				
ARDS_POI:02121	Weaning failure			Decreased weaning success		D018056	C0035174	POI_outcome	9404759	1				
ARDS_POI:02122	Respiratory muscle fatigue					D012135	C0035363	POI_mechanism	9404759	1				
ARDS_POI:02123	Respiratory mechanics			Impaired respiratory mechanics		D012133	C0035246	POI_mechanism	9404759	1				
ARDS_POI:02124	Weaning Failure			Ventilation weaning failure		D017597	C0035287	POI_mechanism	9404759	1				
ARDS_POI:02125	Corticosteroid therapy	ARDS_POI:02339	Seven-day treatment with 50 mg hydrocortisone every 6 hrs and 50 mcg 9-alpha-fludrocortisone once daily.	low-dose corticosteroids	DOID:11394	D012128	C0035222	POI_intervention	16374152	1	CHEBI:50858			
ARDS_POI:02126	Acute respiratory distress syndrome			Reduced mortality in ARDS nonresponders	DOID:11394	D012128	C0035222	POI_outcome	16374152	1				
ARDS_POI:02127	Acute respiratory distress syndrome			Septic shock-associated ARDS	DOID:11394	D012128	C0035222	POI_context	16374152	1				
ARDS_POI:02128	Length of Stay			Shorter hospital length of stay		D007782	C0023007	POI_outcome	11990914	1				
ARDS_POI:02129	Intensive Care Unit Admission			ICU admission for severe CAP		D007362	C0021708	POI_intervention	12204871	1				
ARDS_POI:02130	Length of Hospital Stay			Longer hospital stay		D006760	C0023303	POI_outcome	12204871	1				
ARDS_POI:02131	Hospital Costs			Higher hospital costs		D017722	C0019867	POI_outcome	12204871	1				
ARDS_POI:02132	Organ dysfunction			Nonpulmonary organ dysfunction	DOID:0080316	D009102	C0752304	POI_outcome	12204871	1				
ARDS_POI:02133	optoelectronic plethysmography		Non-invasive technique to measure regional chest wall volume changes in intensive care patients.	OEP		D010919	C0033727	POI_intervention	10806152	1				
ARDS_POI:02134	Plethysmography, Impedance			Optoelectronic plethysmography		D010919	C0033727	POI_intervention	10806152	1				
ARDS_POI:02135	Critically ill patients			Chest wall volume changes measurement in intensive care		D016638		POI_outcome	10806152	1				
ARDS_POI:02136	Pulmonary function testing			Correlation with spirometry and pneumotachography		D013147	C0024119	POI_outcome	10806152	1				
ARDS_POI:02137	Chest Wall Volume			Compartmental chest wall volume measurement		D002924	C0817096	POI_outcome	10806152	1				
ARDS_POI:02138	Abdominal breathing			Abdominal contribution to inspired volume		D001762	C0001949	POI_outcome	10806152	1				
ARDS_POI:02139	Acute respiratory distress syndrome			Respiratory mechanics changes in ALI/ARDS	DOID:11394	D012128	C0035222	POI_mechanism	10806152	1				
ARDS_POI:02140	Critically ill patients			Intensive care context		D007277	C0021300	POI_context	10806152	1				
ARDS_POI:02141	Acute respiratory distress syndrome			Acute lung injury/ARDS	DOID:11394	D012128	C0035222	POI_context	10806152	1				
ARDS_POI:02142	Tracheostomy		Tracheostomy procedure in ventilator-dependent patients to reduce the resistive work of breathing and respiratory muscle load.			http://purl.bioontology.org/ontology/MESH/D014139	C0040590	POI_intervention	9927347	1				
ARDS_POI:02143	Work of breathing			Reduced work of breathing		D014947	C0043203	POI_outcome	9927347	1				
ARDS_POI:02144	Respiratory muscle pressure-time index			Reduced respiratory muscle pressure-time index		D012119	C0035245	POI_outcome	9927347	1				
ARDS_POI:02145	Work of breathing			Reduced resistive and elastic work		D001452	C0043281	POI_outcome	9927347	1				
ARDS_POI:02146	Positive end-expiratory pressure			Reduced occlusion pressure and intrinsic PEEP		D010863	C0034084	POI_outcome	9927347	1				
ARDS_POI:02147	respiratory synchronization			Improved breathing pattern and synchrony		D012119	C0035203	POI_outcome	9927347	1		GO:0007588		
ARDS_POI:02148	Airway resistance			Airway resistance reduction with tracheostomy		D000402	C0232233	POI_mechanism	9927347	1				
ARDS_POI:02149	work of breathing			Decrease in work of breathing		D014947	C0043203	POI_mechanism	9927347	1				
ARDS_POI:02150	Mechanical Ventilation Dependence			Ventilator-dependent patients		D012121	C0151786	POI_context	9927347	1				
ARDS_POI:02151	Mechanical ventilation	ARDS_POI:01232	Noninvasive mechanical ventilation delivered using full-face mask, nasal mask, or nasal plugs in patients with chronic hypercapnic respiratory failure.	noninvasive mechanical ventilation with three mask types		D006386	C0019205	POI_intervention	10890620	1				
ARDS_POI:02152	Non-invasive ventilation with full-face mask			Full-face mask NIMV		D063248	C3539048	POI_intervention	10890620	1				
ARDS_POI:02153	Nasal mask non-invasive mechanical ventilation			Nasal mask NIMV		D045422	C0559546	POI_intervention	10890620	1				
ARDS_POI:02154	Nasal plugs for non-invasive mechanical ventilation			Nasal plugs NIMV		D016571	C0027549	POI_intervention	10890620	1				
ARDS_POI:02155	Arterial blood gas analysis			Improved arterial blood gases		D001784	C0428974	POI_outcome	21424246|10890620	2				
ARDS_POI:02156	Treatment Tolerance			Improved patient tolerance		D064888	C0039798	POI_outcome	10890620	1				
ARDS_POI:02157	Hypercapnic Respiratory Failure			Chronic hypercapnic respiratory failure	DOID:11162	D006386	C0019205	POI_context	10890620	1				
ARDS_POI:02158	Bispectral Index for sedation monitoring in ICU		Use of Bispectral Index, a numeric scale from 0-100 derived from EEG, to monitor sedation depth in mechanically ventilated ICU patients.	BIS		D003612	C0036557	POI_intervention	10470756	1				
ARDS_POI:02159	Bispectral Index			Bispectral Index monitoring		D018622	C0813455	POI_intervention	10470756	1				
ARDS_POI:02160	Sedation			Sedation depth assessment		D003612	C0036557	POI_outcome	10470756	1				
ARDS_POI:02161	Critically ill patients			Mechanically ventilated ICU patients		D016638		POI_population	10470756	1				
ARDS_POI:02162	Neuromuscular blockade			Deep sedation with neuromuscular blockade		D009464	C0027947	POI_intervention	10470756	1	CHEBI:64100			
ARDS_POI:02163	Respiratory Status Deterioration			Worse respiratory status		D012119	C0035222	POI_outcome	10470756	1				
ARDS_POI:02164	Wounds and Injuries			Trauma	DOID:0050384	http://purl.bioontology.org/ontology/MESH/D014947	C0043250	POI_mechanism	12441753|18626628	2			MONDO:0021178	
ARDS_POI:02165	Gastric aspiration					D004322	C0016959	POI_mechanism	12441753	1				
ARDS_POI:02166	Organ dysfunction				DOID:0050486	D009422	C0028960	POI_mechanism	12441753	1				
ARDS_POI:02167	Oxygenation			PaO2/FiO2 ratio		D010100	C0242402	POI_mechanism	12441753	1				
ARDS_POI:02168	McCabe score					D019606	C0581379	POI_mechanism	12441753	1				
ARDS_POI:02169	Extubation			Scheduled extubation		D005121	C0559633	POI_intervention	21376523	1				
ARDS_POI:02170	Respiratory failure			Respiratory failure after extubation	DOID:11162	D012131	C0035229	POI_outcome	21376523	1				
ARDS_POI:02171	Endotracheal intubation			Reintubation after extubation		D007442	C0021925	POI_outcome	21376523	1				
ARDS_POI:02172	Extubation			Postoperative extubation context		D005112	C0559633	POI_context	21376523	1				
ARDS_POI:02173	patient-directed music		Self-initiated patient music listening tailored by a music therapist during mechanical ventilation.	PDM		D009147	C0814193	POI_intervention	23689789	1				
ARDS_POI:02174	Music Therapy			Patient-directed music		D009147	C0814367	POI_intervention	23689789	1				
ARDS_POI:02175	Anxiety			Reduced anxiety in ventilated patients		D001007	C0003469	POI_outcome	23689789	1				
ARDS_POI:02176	Sedative exposure reduction			Reduced sedative exposure in ventilated patients		D012594	C0036643	POI_outcome	23689789	1				
ARDS_POI:02177	respiratory therapist-driven weaning protocol		Protocol-driven weaning approach implemented by respiratory therapists, including daily screening, spontaneous breathing trials, and physician prompting.	TDP		D012128	C0035222	POI_intervention	9927355	1				
ARDS_POI:02178	Respiratory therapist-driven protocol					D002985	C0035204	POI_intervention	9927355	1				
ARDS_POI:02179	Weaning			Increased weaning rate		D014886	C0043045	POI_outcome	9927355	1				
ARDS_POI:02180	Patient Screening			Daily screening of patients		D015screening	C0220908	POI_mechanism	9927355	1				
ARDS_POI:02181	Spontaneous Breathing Trial			Spontaneous breathing trials consideration		D015300	C0419013	POI_outcome	9927355	1				
ARDS_POI:02182	Physician prompt							POI_mechanism	9927355	1				
ARDS_POI:02183	Spontaneous Breathing Trial			Increased spontaneous breathing trial ordering		D015300	C0150213	POI_outcome	9927355	1				
ARDS_POI:02184	Education program for ventilator-associated pneumonia prevention		Multifaceted education program for ICU staff including self-study module, in-service training, and visual aids to highlight best practices for preventing ventilator-associated pneumonia.	Education program for VAP prevention		D011896	C0043299	POI_intervention	12441746	1				
ARDS_POI:02185	Ventilator-associated pneumonia prevention education			Education program for VAP prevention		D053534	C0376654	POI_intervention	12441746	1				
