ID	Label	Parent	Definition	Synonym	Xref_DOID	Xref_MESH	Xref_UMLS	Subset	Source_PMIDs	N_Sources
ARDS_POI:02126	Reduced mortality in ARDS nonresponders							POI_outcome	16374152	1
ARDS_POI:02127	Septic shock-associated ARDS					D012128	C0035222	POI_context	16374152	1
ARDS_POI:02128	Shorter hospital length of stay					D007782	C0023007	POI_outcome	11990914	1
ARDS_POI:02129	ICU admission for severe CAP							POI_intervention	12204871	1
ARDS_POI:02130	Longer hospital stay							POI_outcome	12204871	1
ARDS_POI:02131	Higher hospital costs							POI_outcome	12204871	1
ARDS_POI:02132	Nonpulmonary organ dysfunction							POI_outcome	12204871	1
ARDS_POI:02133	optoelectronic plethysmography	respiratory-mechanics-measurement-technique	Non-invasive technique to measure regional chest wall volume changes in intensive care patients.	OEP		D010919	C0033727	POI_intervention	10806152	1
ARDS_POI:02134	Optoelectronic plethysmography					D010919	C0033727	POI_intervention	10806152	1
ARDS_POI:02135	Chest wall volume changes measurement in intensive care							POI_outcome	10806152	1
ARDS_POI:02136	Correlation with spirometry and pneumotachography							POI_outcome	10806152	1
ARDS_POI:02137	Compartmental chest wall volume measurement							POI_outcome	10806152	1
ARDS_POI:02138	Abdominal contribution to inspired volume							POI_outcome	10806152	1
ARDS_POI:02139	Respiratory mechanics changes in ALI/ARDS							POI_mechanism	10806152	1
ARDS_POI:02140	Intensive care context					D007277	C0021300	POI_context	10806152	1
ARDS_POI:02141	Acute lung injury/ARDS					D012128	C0035222	POI_context	10806152	1
ARDS_POI:02142	Tracheostomy	respiratory-support-intervention	Tracheostomy procedure in ventilator-dependent patients to reduce the resistive work of breathing and respiratory muscle load.					POI_intervention	9927347	1
ARDS_POI:02143	Reduced work of breathing					D014947	C0043203	POI_outcome	9927347	1
ARDS_POI:02144	Reduced respiratory muscle pressure-time index							POI_outcome	9927347	1
ARDS_POI:02145	Reduced resistive and elastic work							POI_outcome	9927347	1
ARDS_POI:02146	Reduced occlusion pressure and intrinsic PEEP							POI_outcome	9927347	1
ARDS_POI:02147	Improved breathing pattern and synchrony							POI_outcome	9927347	1
ARDS_POI:02148	Airway resistance reduction with tracheostomy							POI_mechanism	9927347	1
ARDS_POI:02149	Decrease in work of breathing					D014947	C0043203	POI_mechanism	9927347	1
ARDS_POI:02150	Ventilator-dependent patients							POI_context	9927347	1
ARDS_POI:02151	noninvasive mechanical ventilation with three mask types	ARDS_POI:01232	Noninvasive mechanical ventilation delivered using full-face mask, nasal mask, or nasal plugs in patients with chronic hypercapnic respiratory failure.			D006386	C0019205	POI_intervention	10890620	1
ARDS_POI:02152	Full-face mask NIMV							POI_intervention	10890620	1
ARDS_POI:02153	Nasal mask NIMV							POI_intervention	10890620	1
ARDS_POI:02154	Nasal plugs NIMV							POI_intervention	10890620	1
ARDS_POI:02155	Improved arterial blood gases							POI_outcome	21424246|10890620	2
ARDS_POI:02156	Improved patient tolerance							POI_outcome	10890620	1
ARDS_POI:02157	Chronic hypercapnic respiratory failure					D006386	C0019205	POI_context	10890620	1
ARDS_POI:02158	Bispectral Index for sedation monitoring in ICU	sedation-monitoring-strategy	Use of Bispectral Index, a numeric scale from 0-100 derived from EEG, to monitor sedation depth in mechanically ventilated ICU patients.	BIS				POI_intervention	10470756	1
ARDS_POI:02159	Bispectral Index monitoring							POI_intervention	10470756	1
ARDS_POI:02160	Sedation depth assessment							POI_outcome	10470756	1
ARDS_POI:02161	Mechanically ventilated ICU patients							POI_population	10470756	1
ARDS_POI:02162	Deep sedation with neuromuscular blockade							POI_intervention	10470756	1
ARDS_POI:02163	Worse respiratory status							POI_outcome	10470756	1
ARDS_POI:02164	Trauma							POI_mechanism	12441753|18626628	2
ARDS_POI:02165	Gastric aspiration							POI_mechanism	12441753	1
ARDS_POI:02166	Organ dysfunction							POI_mechanism	12441753	1
ARDS_POI:02167	PaO2/FiO2 ratio							POI_mechanism	12441753	1
ARDS_POI:02168	McCabe score							POI_mechanism	12441753	1
ARDS_POI:02169	Scheduled extubation							POI_intervention	21376523	1
ARDS_POI:02170	Respiratory failure after extubation							POI_outcome	21376523	1
ARDS_POI:02171	Reintubation after extubation							POI_outcome	21376523	1
ARDS_POI:02172	Postoperative extubation context							POI_context	21376523	1
ARDS_POI:02173	patient-directed music	relaxation-therapy	Self-initiated patient music listening tailored by a music therapist during mechanical ventilation.	PDM				POI_intervention	23689789	1
ARDS_POI:02174	Patient-directed music							POI_intervention	23689789	1
ARDS_POI:02175	Reduced anxiety in ventilated patients					D001007	C0003469	POI_outcome	23689789	1
ARDS_POI:02176	Reduced sedative exposure in ventilated patients					D012594	C0036643	POI_outcome	23689789	1
ARDS_POI:02177	respiratory therapist-driven weaning protocol	ventilator-weaning-strategy	Protocol-driven weaning approach implemented by respiratory therapists, including daily screening, spontaneous breathing trials, and physician prompting.	TDP		D012128	C0035222	POI_intervention	9927355	1
ARDS_POI:02178	Respiratory therapist-driven protocol							POI_intervention	9927355	1
ARDS_POI:02179	Increased weaning rate							POI_outcome	9927355	1
ARDS_POI:02180	Daily screening of patients							POI_mechanism	9927355	1
ARDS_POI:02181	Spontaneous breathing trials consideration							POI_outcome	9927355	1
ARDS_POI:02182	Physician prompt							POI_mechanism	9927355	1
ARDS_POI:02183	Increased spontaneous breathing trial ordering							POI_outcome	9927355	1
ARDS_POI:02184	Education program for VAP prevention	infection-control-intervention	Multifaceted education program for ICU staff including self-study module, in-service training, and visual aids to highlight best practices for preventing ventilator-associated pneumonia.			D011896	C0043299	POI_intervention	12441746	1
ARDS_POI:02185	Education program for VAP prevention							POI_intervention	12441746	1
ARDS_POI:02186	Reduced VAP rate					D011896	C0043299	POI_outcome	12441746	1
ARDS_POI:02187	Hyperoxia during mechanical ventilation	oxygen-therapy	FiO2 set to 1.0 during first 24 hours of mechanical ventilation for septic shock.			D012359	C0036406	POI_intervention	28219612	1
ARDS_POI:02188	Hyperoxia during mechanical ventilation							POI_intervention	28219612	1
ARDS_POI:02189	Increased 28-day mortality in septic shock					D012359	C0036406	POI_outcome	28219612	1
ARDS_POI:02190	Increased serious adverse events							POI_outcome	28219612	1
ARDS_POI:02191	High-flow oxygen as initial oxygenation strategy	respiratory-support-therapy	Use of high-flow nasal oxygen as part of initial management for acute hypoxemic respiratory failure in immunocompromised patients.	HFNC	DOID:11394	D012128	C0035222	POI_intervention	28948369	1
ARDS_POI:02192	High-flow oxygen as initial oxygenation strategy							POI_intervention	28948369	1
ARDS_POI:02193	Immunocompromised population							POI_population	28948369	1
ARDS_POI:02194	ARDS frequency					D012128	C0035222	POI_outcome	10579250	1
ARDS_POI:02195	ARDS ICU mortality					D012128	C0035222	POI_outcome	10579250	1
ARDS_POI:02196	ARDS hospital mortality					D012128	C0035222	POI_outcome	10579250	1
ARDS_POI:02197	ARDS costs of care					D012128	C0035222	POI_outcome	10579250	1
ARDS_POI:02198	Postoperative lung injury					D011656	C0032943	POI_intervention	25466352	1
ARDS_POI:02199	Increased ICU length of stay							POI_outcome	16374174|25466352	2
ARDS_POI:02200	Increased hospital length of stay							POI_outcome	25466352	1
ARDS_POI:02201	Increased attributable mortality							POI_outcome	25466352	1
ARDS_POI:02202	Thoracic surgery					D013913	C0040132	POI_context	16352797|25466352	2
ARDS_POI:02203	Postoperative period					D011078	C0231552	POI_context	21757571|25466352	2
ARDS_POI:02204	Fiberoptic bronchoscopy with bronchoalveolar lavage	diagnostic-procedure	Fiberoptic bronchoscopy combined with bronchoalveolar lavage for diagnosis of acute respiratory failure in hematology and oncology patients.	FO-BAL		D001847	C0005836	POI_intervention	20581167	1
ARDS_POI:02205	Fiberoptic bronchoscopy with BAL					D001847	C0005836	POI_intervention	18090351|20581167	2
ARDS_POI:02206	No increased intubation requirement							POI_outcome	20581167	1
ARDS_POI:02207	Noninvasive diagnostic testing							POI_intervention	20581167	1
ARDS_POI:02208	No inferior diagnosis rate							POI_outcome	20581167	1
ARDS_POI:02209	Hematology and oncology patients							POI_population	20581167	1
ARDS_POI:02210	Accelerated improvement in PaO2/FIO2, PaCO2, dyspnea, and respiratory rate							POI_outcome	12958051	1
ARDS_POI:02211	Reduced intubation rate in hypercapnic subgroup							POI_outcome	12958051	1
ARDS_POI:02212	arterial hyperoxia	oxygen-therapy	Elevated arterial oxygen levels during critical illness.			D006585	C0021179	POI_intervention	25855899	1
ARDS_POI:02213	incentive spirometry	breathing-exercise	Breathing exercise using a device that provides feedback to the patient on inspiratory flow and volume					POI_intervention	11555536	1
ARDS_POI:02214	No reduction in PPCs after cardiac or abdominal surgery					D011656	C0032943	POI_outcome	11555536	1
ARDS_POI:02215	high-flow nasal cannula oxygen (HFNC)	oxygen-therapy	High-flow nasal cannula oxygen therapy for patients with persistent acute respiratory failure.		DOID:11394	D012128	C0035222	POI_intervention	25869405|21958974	2
ARDS_POI:02216	High-flow nasal cannula oxygen (HFNC)							POI_intervention	21958974	1
ARDS_POI:02217	Improved respiratory parameters							POI_outcome	21958974	1
ARDS_POI:02218	Immune-modulating diets (IMDs)	enteral-nutrition	Enteral nutrition formulas supplemented with immune-modulating components like arginine, glutamine, and/or fish oil.					POI_intervention	18626628	1
ARDS_POI:02219	Reduced nosocomial infections					D009322	C0022400	POI_outcome	18626628	1
ARDS_POI:02220	No effect on mortality in ICU, trauma, and burn					D007674	C0021311	POI_outcome	18626628	1
ARDS_POI:02221	Burn injury					D002057	C0006277	POI_context	18626628	1
ARDS_POI:02222	Arginine supplementation					D001177	C0003765	POI_intervention	18626628	1
ARDS_POI:02223	Glutamine supplementation					D005973	C0017968	POI_intervention	18626628	1
ARDS_POI:02224	Omega-3 fatty acids supplementation					D009663	C0033273	POI_intervention	18626628	1
ARDS_POI:02225	Immune Modulation	biological-process						POI_mechanism	18626628	1
ARDS_POI:02226	increased use of noninvasive ventilation	ventilation-strategy						POI_intervention	16799775	1
ARDS_POI:02227	Increased proportion of patients successfully treated with noninvasive ventilation							POI_outcome	16799775	1
ARDS_POI:02228	Ventilatory support in ICUs							POI_context	16799775	1
ARDS_POI:02229	criteria-defined clinical algorithm for ARDS treatment	ARDS_POI:01066	ARDS treatment protocol using advanced non-invasive ventilation options and/or extracorporeal membrane oxygenation (ECMO) based on predefined clinical criteria.		DOID:11394	D012128	C0035222	POI_intervention	9310799	1
ARDS_POI:02230	Criteria-defined clinical algorithm for ARDS treatment							POI_intervention	9310799	1
ARDS_POI:02231	Improved survival in ARDS							POI_outcome	9310799	1
ARDS_POI:02232	Individualised alveolar recruitment and PEEP titration for ARDS							POI_mechanism	9310799	1
ARDS_POI:02233	High-flow oxygen therapy for severe COVID-19					D015408	C5203670	POI_intervention	34874419	1
ARDS_POI:02234	Improved clinical recovery							POI_outcome	34874419	1
ARDS_POI:02235	Severe COVID-19					D015408	C5203670	POI_context	34874419	1
ARDS_POI:02236	Decreasing ARDS incidence over time					D012128	C0035222	POI_outcome	20693377	1
ARDS_POI:02237	Decreasing hospital-acquired ARDS							POI_mechanism	20693377	1
ARDS_POI:02238	No change in ARDS incidence on admission					D012128	C0035222	POI_outcome	20693377	1
ARDS_POI:02239	Suburban community context							POI_context	20693377	1
ARDS_POI:02240	Opioid withdrawal							POI_mechanism	9559604	1
ARDS_POI:02241	Benzodiazepine withdrawal							POI_mechanism	9559604	1
ARDS_POI:02242	Sedative withdrawal							POI_mechanism	9559604	1
ARDS_POI:02243	Neuromuscular blocker withdrawal							POI_mechanism	9559604	1
ARDS_POI:02244	Propofol withdrawal							POI_mechanism	9559604	1
ARDS_POI:02245	Acute withdrawal syndrome							POI_outcome	9559604	1
ARDS_POI:02246	Adult ICU context							POI_context	9559604	1
ARDS_POI:02247	NF-kappa B activation in ARDS alveolar macrophages	inflammatory-pathway-activation	Nuclear factor-kappa B is activated in alveolar macrophages from patients with acute respiratory distress syndrome, potentially driving simultaneous upregulation of multiple proinflammatory cytokines.		DOID:11394	D012128	C0035222	POI_mechanism	8706481	1
ARDS_POI:02248	NF-kappa B activation							POI_mechanism	8706481	1
ARDS_POI:02249	Upregulation of multiple proinflammatory cytokines							POI_mechanism	8706481	1
ARDS_POI:02250	Acute exacerbations of chronic obstructive pulmonary disease					D011628	C0024117	POI_disease	11281745	1
ARDS_POI:02251	Corticosteroids for ARDS	ARDS-treatment	Corticosteroids for the treatment of adult respiratory distress syndrome.		DOID:11394	D012128	C0035222	POI_intervention	33876268	1
ARDS_POI:02252	Reduced 28-day mortality in ARDS					D008288	C0023993	POI_outcome	33876268	1
ARDS_POI:02253	Reduced total lung volume in ALI					D012128	C0035222	POI_outcome	9817720	1
ARDS_POI:02254	Cephalocaudal gradient in aeration							POI_outcome	9817720	1
ARDS_POI:02255	PEEP-induced recruitment gradient							POI_outcome	9817720	1
ARDS_POI:02256	Lower lobe volume loss							POI_mechanism	9817720	1
ARDS_POI:02257	Regional PEEP responsiveness gradient							POI_outcome	9817720	1
ARDS_POI:02258	Inspiratory muscle strength training	weaning-facilitation-strategy	Inspiratory muscle strength training using a threshold inspiratory device with highest tolerated pressure, performed daily until successful weaning or 28 days.	IMST				POI_intervention	21385346	1
ARDS_POI:02259	Inspiratory muscle strength training							POI_intervention	21385346	1
ARDS_POI:02260	Improved weaning outcome							POI_outcome	21385346	1
ARDS_POI:02261	Failure to wean from mechanical ventilation							POI_context	21385346	1
ARDS_POI:02262	Inspiratory muscle strength improvement							POI_mechanism	21385346	1
ARDS_POI:02263	Reduced ventilator dependence							POI_outcome	21385346	1
ARDS_POI:02264	Mv Induced Inspiratory Muscle Weakness	biological-process						POI_mechanism	21385346	1
ARDS_POI:02265	Inhaled nitric oxide for ARDS	vasodilator-therapy	Inhaled nitric oxide, an endogenous vasodilator, to improve ventilation-perfusion matching and gas exchange in acute respiratory distress syndrome.	inhNO	DOID:11394	D012128	C0035222	POI_intervention	9603127	1
