poi_id:ID,id_slug,label,subset:LABEL,parent,definition,synonym,xref_DOID,xref_MESH,xref_UMLS,source,source_pmids,n_sources:int,xref_CHEBI,xref_GO,xref_MONDO,normalized_label,original_label,norm_method,norm_confidence
ARDS_POI:01987,improved-ventilation-free-days,Improved ventilation-free days,POI_outcome,,,,,D061725,C4288120,kg_nodes,19325471,1,,,,Ventilator-free days,Improved ventilation-free days,claude_api,HIGH
ARDS_POI:01988,improved-mods-score,Improved MODS score,POI_outcome,,,,,D009102,C0026770,kg_nodes,19325471,1,,,,Multiple Organ Dysfunction Syndrome Score,Improved MODS score,claude_api,HIGH
ARDS_POI:01989,improved-lung-injury-score,Improved Lung Injury Scores,POI_outcome,,,,,D055371,C0451816,kg_nodes,19325471,1,,,,Lung Injury Score,Improved Lung Injury Scores,claude_api,HIGH
ARDS_POI:01990,prone-positioning-during-pressure-controlled-mechanical-ventilation,Prone positioning during pressure-controlled mechanical ventilation,POI_intervention,mechanical-ventilation-strategy,Prone positioning during pressure-controlled mechanical ventilation to improve ventilation-perfusion relationships in severe ARDS.,,DOID:11394,D012128,C0035222,robot_template_row,7956412,1,,,,Mechanical ventilation,Prone positioning during pressure-controlled mechanical ventilation,rule,HIGH
ARDS_POI:01991,prone-positioning-pressure-controlled-ventilation,Prone positioning during pressure-controlled mechanical ventilation,POI_intervention,,,,,D008686,C0199470,kg_nodes,7956412,1,,,,Mechanical ventilation,Prone positioning during pressure-controlled mechanical ventilation,rule,HIGH
ARDS_POI:01992,improved-ventilation-perfusion-vaq,Improved ventilation-perfusion relationships (VA/Q),POI_outcome,,,,,D010812,C0042813,kg_nodes,7956412,1,,,,Ventilation-Perfusion Ratio,Improved ventilation-perfusion relationships (VA/Q),claude_api,HIGH
ARDS_POI:01993,decreased-shunt-perfusion,Decreased shunt perfusion,POI_mechanism,,,,,D010477,C0333150,kg_nodes,7956412,1,,,,Shunt perfusion decrease,Decreased shunt perfusion,claude_api,MEDIUM
ARDS_POI:01994,trophic-enteral-nutrition-for-initial-6-days,trophic enteral nutrition for initial 6 days,POI_intervention,enteral-nutrition-strategy,Provision of trophic (10 mL/hr) enteral nutrition for the initial 6 days of mechanical ventilation in patients with acute respiratory failure.,,,D001281,C0011849,robot_template_row,21242788,1,,,,Enteral Nutrition,trophic enteral nutrition for initial 6 days,claude_api,HIGH
ARDS_POI:01995,trophic-enteral-nutrition-initial-6d,"Trophic enteral nutrition, initial 6 days",POI_intervention,,,,,D004750,C0014252,kg_nodes,21242788,1,,,,Enteral Nutrition,"Trophic enteral nutrition, initial 6 days",claude_api,HIGH
ARDS_POI:01996,similar-ventilator-free-days,Similar ventilator-free days,POI_outcome,,,,,,C3853727,kg_nodes,21242788,1,,,,Ventilator-free days,Similar ventilator-free days,rule,HIGH
ARDS_POI:01997,reduced-gi-intolerance,Reduced gastrointestinal intolerance,POI_outcome,,,,,D004415,C0232527,kg_nodes,21242788,1,,,,Gastrointestinal Intolerance,Reduced gastrointestinal intolerance,claude_api,HIGH
ARDS_POI:01998,recombinant-human-soluble-thrombomodulin,recombinant human soluble thrombomodulin,POI_intervention,anticoagulant-medication,Recombinant human soluble thrombomodulin administered intravenously at 0.06 mg/kg/day (max 6 mg/day) for 6 days for treatment of sepsis-associated coagulopathy.,,,D014868,C0085293,robot_template_row,31104069,1,CHEBI:81570,,,Thrombomodulin,recombinant human soluble thrombomodulin,claude_api,HIGH
ARDS_POI:01999,reduced-28d-mortality-sepsis-coagulopathy,Reduced 28-day mortality in sepsis-associated coagulopathy,POI_outcome,,,,DOID:0080642,D006801,C0003141,kg_nodes,31104069,1,,,,Sepsis,Reduced 28-day mortality in sepsis-associated coagulopathy,rule,HIGH
ARDS_POI:02000,sepsis-coagulopathy,Sepsis-associated coagulopathy,POI_context,,,,DOID:0080642,D014868,C0085293,kg_nodes,31104069,1,,,,Sepsis,Sepsis-associated coagulopathy,rule,HIGH
ARDS_POI:02001,extracorporeal-life-support,Extracorporeal life support,POI_intervention,,,,DOID:11394,D005016,C0013376,kg_nodes,33140180|31408142,2,,,,Extracorporeal Life Support,Extracorporeal life support,claude_api,HIGH
ARDS_POI:02002,increasing-peep-to-reduce-alveolar-openingclosing-in-ards,increasing PEEP to reduce alveolar opening/closing in ARDS,POI_mechanism,lung-protective-ventilation-strategy,"Increasing PEEP in ARDS patients with higher lung recruitability reduces intratidal alveolar opening and closing, despite increased alveolar strain.",,DOID:11394,D012128,C0035222,robot_template_row,19910610,1,,,,Positive end-expiratory pressure,increasing PEEP to reduce alveolar opening/closing in ARDS,rule,HIGH
ARDS_POI:02003,reduced-opening-closing-lung-tissue-ards,Reduced opening and closing lung tissue in ARDS,POI_outcome,,,,DOID:11394,D012128,C0035222,kg_nodes,19910610,1,,,,Acute respiratory distress syndrome,Reduced opening and closing lung tissue in ARDS,rule,HIGH
ARDS_POI:02004,alveolar-strain-minimization,Alveolar strain minimization,POI_mechanism,,,,,D000080005,C0333572,kg_nodes,19910610,1,,GO:0001765,,alveolar strain,Alveolar strain minimization,claude_api,MEDIUM
ARDS_POI:02005,ards-lung-physiology,ARDS lung physiology,POI_context,,,,DOID:11394,D012128,C0035222,kg_nodes,19910610,1,,,,Acute respiratory distress syndrome,ARDS lung physiology,rule,HIGH
ARDS_POI:02006,lung-recruitability,Lung recruitability,POI_context,,,,,D008168,C0024109,kg_nodes,19910610,1,,,,Lung Recruitment,Lung recruitability,claude_api,MEDIUM
ARDS_POI:02007,dependent-lung-atelectasis,Dependent Lung Atelectasis,POI_mechanism,biological-process,,,DOID:9956,D001261,C0004144,mechanism_node,9817720|19910610,2,,GO:0097553,,Atelectasis,Dependent Lung Atelectasis,rule,HIGH
ARDS_POI:02008,lung-protective-mechanical-ventilation,lung protective mechanical ventilation,POI_intervention,lung-protective-ventilation-strategy,,,DOID:11394,D012128,C0035222,robot_template_row,22491953,1,,,,Mechanical ventilation,lung protective mechanical ventilation,rule,HIGH
ARDS_POI:02009,improved-2y-survival-ali,Improved 2-year survival in acute lung injury,POI_outcome,,,,DOID:11394,D055371,C0272079,kg_nodes,22491953,1,,,,Acute lung injury,Improved 2-year survival in acute lung injury,rule,HIGH
ARDS_POI:02010,individualized-peep-titration-best-compliance-olv,Individualised PEEP titrated to best compliance during OLV,POI_mechanism,,,,,D010863,C0034084,kg_nodes,22491953,1,,,,PEEP titration,Individualised PEEP titrated to best compliance during OLV,rule,HIGH
ARDS_POI:02011,dependent-lung-atelectasis-prevention,Prevention of dependent lung atelectasis,POI_mechanism,,,,DOID:9956,D001261,C0004144,kg_nodes,22491953|17167013|11445688|9310799,4,,GO:0097553,,Atelectasis,Prevention of dependent lung atelectasis,rule,HIGH
ARDS_POI:02012,bilevel-positive-airway-pressure-bpv-for-acute-asthmatic-attack,Bilevel positive airway pressure (BPV) for acute asthmatic attack,POI_intervention,acute-asthma-treatment,Applying bilevel positive airway pressure (BPV) in addition to conventional asthma treatment for patients with a severe asthmatic attack.,,,D001249,C0004096,robot_template_row,12684289,1,,,,Bilevel positive airway pressure,Bilevel positive airway pressure (BPV) for acute asthmatic attack,claude_api,HIGH
ARDS_POI:02013,bilevel-positive-airway-pressure-bpv-one-lung-ventilation,Bilevel positive airway pressure (BPV),POI_intervention,,,,,D001993,C0376519,kg_nodes,12684289,1,,,,Bilevel positive airway pressure,Bilevel positive airway pressure (BPV),claude_api,HIGH
ARDS_POI:02014,improved-lung-function-acute-asthma,Improved lung function in acute asthma,POI_outcome,,,,,D005375,C0024117,kg_nodes,12684289,1,,GO:0007585,,Lung function,Improved lung function in acute asthma,claude_api,HIGH
ARDS_POI:02015,reduced-hospitalization-rate-acute-asthma,Reduced hospitalization rate in acute asthma,POI_outcome,,,,,D006801,C0020538,kg_nodes,12684289,1,,,,Hospitalization,Reduced hospitalization rate in acute asthma,claude_api,HIGH
ARDS_POI:02016,acute-asthma,Acute asthmatic attack,POI_context,,,,DOID:2841,D001249,C0004096,kg_nodes,12684289,1,,,,Asthma Attack,Acute asthmatic attack,claude_api,HIGH
ARDS_POI:02017,ventilatory-ratio,ventilatory ratio,POI_intervention,respiratory-mechanics-measurement,Bedside index of impaired ventilation calculated as [minute ventilation (ml/min) × PaCO2 (mm Hg)]/(predicted body weight × 100 × 37.5).,,DOID:11394,D012128,C0035222,robot_template_row,30211618,1,,,,ventilatory ratio,ventilatory ratio,claude_api,HIGH
ARDS_POI:02018,increased-mortality-risk-ards,Increased mortality risk in ARDS,POI_outcome,,,,DOID:11394,D007268,C0151744,kg_nodes,30211618,1,,,,Acute respiratory distress syndrome,Increased mortality risk in ARDS,rule,HIGH
ARDS_POI:02019,dead-space-fraction-vd-vt,Dead space fraction (Vd/Vt),POI_mechanism,,,,,D012121,,kg_nodes,30211618,1,,,,Dead space ventilation,Dead space fraction (Vd/Vt),rule,HIGH
ARDS_POI:02020,failure-to-control-viral-replication,Failure to control viral replication,POI_mechanism,,,,,D014779,C0042769,kg_nodes,35255492,1,,GO:0019079,,Viral replication,Failure to control viral replication,claude_api,MEDIUM
ARDS_POI:02021,enhanced-pulmonary-inflammation,Enhanced pulmonary inflammation,POI_mechanism,,,,,D007249,C0021368,kg_nodes,35255492,1,,GO:0006954,,Inflammatory response,Enhanced pulmonary inflammation,rule,HIGH
ARDS_POI:02022,enhanced-intravascular-coagulation,Enhanced intravascular coagulation,POI_mechanism,,,,DOID:11247,D004839,C0012833,kg_nodes,35255492,1,,,,Disseminated intravascular coagulation,Enhanced intravascular coagulation,claude_api,MEDIUM
ARDS_POI:02023,critical-covid-19,Critical COVID-19,POI_disease,,,,DOID:0081012,D000086382,C5203670,kg_nodes,35255492,1,,,,COVID-19,Critical COVID-19,rule,HIGH
ARDS_POI:02024,quality-of-life-assessment-in-ards-survivors,Quality of life assessment in ARDS survivors,POI_outcome,prognosis-outcome-measurement,Systematic review and meta-analysis of studies evaluating long-term quality of life in survivors of acute respiratory distress syndrome.,,DOID:11394,D012128,C0035222,robot_template_row,16783553,1,,,,Acute respiratory distress syndrome,Quality of life assessment in ARDS survivors,rule,HIGH
ARDS_POI:02025,quality-of-life-ards-survivors,Quality of life in ARDS survivors,POI_outcome,,,,DOID:11394,D015431,C0042769,kg_nodes,16783553,1,,,,Acute respiratory distress syndrome,Quality of life in ARDS survivors,rule,HIGH
ARDS_POI:02026,sivelestat-ono-5046-elaspol,"Sivelestat (ONO-5046, Elaspol)",POI_intervention,neutrophil-elastase-inhibitor,Small molecular weight inhibitor of neutrophil elastase.,,DOID:11394,D012128,C0035222,robot_template_row,15286546,1,CHEBI:64039,,,Sivelestat,"Sivelestat (ONO-5046, Elaspol)",claude_api,HIGH
ARDS_POI:02027,neutrophil-elastase-inhibition,Neutrophil elastase inhibition,POI_mechanism,,,,,D053481,C1272753,kg_nodes,15286546,1,,GO:0010951,,Neutrophil Elastase Inhibition,Neutrophil elastase inhibition,claude_api,HIGH
ARDS_POI:02028,reduced-acute-lung-injury,Reduced acute lung injury,POI_outcome,,,,DOID:11394,D012128,C0035222,kg_nodes,15286546,1,,,,Acute lung injury,Reduced acute lung injury,rule,HIGH
ARDS_POI:02029,neutrophil-elastase-activity,Neutrophil Elastase Activity,POI_mechanism,biological-process,,,,D009593,C0027798,mechanism_node,15286546,1,,GO:0004298,,Neutrophil Elastase Activity,Neutrophil Elastase Activity,claude_api,HIGH
ARDS_POI:02030,reduced-shunt-flow,Reduced shunt flow,POI_outcome,,,,,D015994,C0560088,kg_nodes,8630585,1,,,,Shunt Flow,Reduced shunt flow,claude_api,MEDIUM
ARDS_POI:02031,aerosolized-prostacyclin,Aerosolized prostacyclin,POI_intervention,,,,,D011396,C0033367,kg_nodes,8630585,1,CHEBI:26347,,,Prostacyclin,Aerosolized prostacyclin,claude_api,HIGH
ARDS_POI:02032,pulmonary-vasodilation,Pulmonary vasodilation,POI_mechanism,,,,,D014474,C0034065,kg_nodes,8630585,1,,GO:0001976,,Pulmonary Vasodilation,Pulmonary vasodilation,claude_api,HIGH
ARDS_POI:02033,improved-ventilation-perfusion,Improved ventilation-perfusion,POI_mechanism,,,,,D014692,C0042813,kg_nodes,8630585,1,,,,Ventilation-Perfusion Ratio,Improved ventilation-perfusion,claude_api,HIGH
ARDS_POI:02034,redistribution-bloodflow-atelectasis,Redistribution Bloodflow Atelectasis,POI_mechanism,biological-process,,,DOID:9956,D001261,C0004144,mechanism_node,8630585,1,,GO:0097553,,Atelectasis,Redistribution Bloodflow Atelectasis,rule,HIGH
ARDS_POI:02035,sars-critical-illness,SARS critical illness,POI_intervention,,,,DOID:2945,D012128,C0035222,kg_nodes,12865378,1,,,,severe acute respiratory syndrome critical illness,SARS critical illness,claude_api,HIGH
ARDS_POI:02036,increased-mortality-28d,Increased mortality at 28 days,POI_outcome,,,,,D009026,C0026565,kg_nodes,12865378,1,,,,Mortality,Increased mortality at 28 days,rule,HIGH
ARDS_POI:02037,impact-on-critical-care-capacity,Impact on critical care capacity,POI_outcome,,,,,D017586,C0010780,kg_nodes,12865378,1,,,,Critical Care Capacity,Impact on critical care capacity,claude_api,MEDIUM
ARDS_POI:02038,sars-during-outbreak,SARS outbreak context,POI_context,,,,DOID:2945,D045169,C0038013,kg_nodes,12865378,1,,,,SARS outbreak,SARS outbreak context,claude_api,HIGH
ARDS_POI:02039,non-invasive-ventilation-after-extubation,Non-invasive ventilation after extubation,POI_intervention,respiratory-support-strategy,Non-invasive ventilation provided for 24 hours after extubation in patients with chronic respiratory disorders and hypercapnia.,,,D012128,C0035222,robot_template_row,19682735,1,,,,Non-invasive ventilation,Non-invasive ventilation after extubation,rule,HIGH
ARDS_POI:02040,non-invasive-ventilation-post-extubation,Non-invasive ventilation after extubation,POI_intervention,,,,,D000076142,C1997883,kg_nodes,19682735,1,,,,Non-invasive ventilation,Non-invasive ventilation after extubation,rule,HIGH
ARDS_POI:02041,reduced-respiratory-failure-72h,Reduced respiratory failure within 72h after extubation,POI_outcome,,,,DOID:11162,D012128,C0035222,kg_nodes,19682735,1,,,,Respiratory failure,Reduced respiratory failure within 72h after extubation,claude_api,HIGH
ARDS_POI:02042,chronic-respiratory-disorders,Chronic respiratory disorders,POI_population,,,,DOID:1816,D012140,C0008768,kg_nodes,19682735,1,,,,Chronic Respiratory Diseases,Chronic respiratory disorders,claude_api,HIGH
ARDS_POI:02043,reduced-respiratory-rate,Reduced respiratory rate,POI_outcome,,,,,D012131,C0235764,kg_nodes,8797425,1,,,,Respiratory rate decreased,Reduced respiratory rate,claude_api,HIGH
ARDS_POI:02044,well-tolerated,Well tolerated NPPV,POI_outcome,,,,,D011175,C0376409,kg_nodes,8797425,1,,,,Non-invasive positive pressure ventilation,Well tolerated NPPV,claude_api,HIGH
ARDS_POI:02045,acute-respiratory-failure-in-asthma,Acute respiratory failure in asthma,POI_context,,,,DOID:11162,D000740,C0003862,kg_nodes,8797425,1,,,,Acute respiratory failure,Acute respiratory failure in asthma,claude_api,HIGH
ARDS_POI:02046,airway-resistance-increase-intubation,Airway Resistance Increase Intubation,POI_mechanism,biological-process,,,,D007442,C0021925,mechanism_node,8797425,1,,,,Endotracheal intubation,Airway Resistance Increase Intubation,rule,HIGH
ARDS_POI:02047,work-of-breathing-reduction-nppv,Work Of Breathing Reduction Nppv,POI_mechanism,biological-process,,,,D045508,C0035196,mechanism_node,8797425,1,,,,Work of Breathing Reduction by Non-invasive Positive Pressure Ventilation,Work Of Breathing Reduction Nppv,claude_api,HIGH
ARDS_POI:02048,gas-exchange-improvement-nppv,Gas Exchange Improvement Nppv,POI_mechanism,biological-process,,,,D052638,C1254365,mechanism_node,8797425,1,,GO:0006810,,Gas Exchange Improvement,Gas Exchange Improvement Nppv,claude_api,HIGH
ARDS_POI:02049,niv-success,Noninvasive ventilation success,POI_intervention,,,,,D063687,C0589699,kg_nodes,17019559,1,,,,Noninvasive ventilation,Noninvasive ventilation success,claude_api,MEDIUM
ARDS_POI:02050,reduced-mortality-de-novo,Reduced mortality in de novo acute respiratory failure,POI_outcome,,,,,D009026,C0026565,kg_nodes,17019559,1,,,,Mortality,Reduced mortality in de novo acute respiratory failure,rule,HIGH
ARDS_POI:02051,reduced-mortality-cpe-aoc,Reduced mortality in cardiogenic pulmonary edema/acute-on-chronic respiratory failure,POI_outcome,,,,,D009026,C0026565,kg_nodes,17019559,1,,,,Mortality,Reduced mortality in cardiogenic pulmonary edema/acute-on-chronic respiratory failure,rule,HIGH
ARDS_POI:02052,increased-icu-mortality-de-novo,Increased ICU mortality in de novo acute respiratory failure,POI_outcome,,,,,D009026,C0026565,kg_nodes,17019559,1,,,,Mortality,Increased ICU mortality in de novo acute respiratory failure,rule,HIGH
ARDS_POI:02053,increased-icu-los-cpe-aoc,Increased ICU length of stay in cardiogenic pulmonary edema/acute-on-chronic respiratory failure,POI_outcome,,,,,D007902,C0020057,kg_nodes,17019559,1,,,,Intensive care unit length of stay,Increased ICU length of stay in cardiogenic pulmonary edema/acute-on-chronic respiratory failure,claude_api,HIGH
ARDS_POI:02054,de-novo-acute-respiratory-failure,De novo acute respiratory failure,POI_context,,,,DOID:11162,D012131,C0035222,kg_nodes,17019559,1,,,,Acute Respiratory Failure,De novo acute respiratory failure,claude_api,HIGH
ARDS_POI:02055,cardiogenic-pulmonary-edema,Cardiogenic pulmonary edema,POI_context,,,,DOID:6517,D011654,C0034073,kg_nodes,17019559|12958051,2,,,,Cardiogenic Pulmonary Edema,Cardiogenic pulmonary edema,claude_api,HIGH
